i·ma·gé·ti·co,adjetivo,i.ma.ʒˈɛ.tʃi.kʊ
i·ma·gi·na·ção,"nome feminino",i.ma.ʒi.na.sˈə̃w
i·ma·gi·na·do,adjetivo,i.ma.ʒi.nˈa.dʊ
i·ma·gi·nar,verbo,i.ma.ʒi.nˈa
"i·ma·gi·ná·ri· a","nome feminino",i.ma.ʒi.nˈa.ɾjə
i·ma·gi·na·ri·a,"nome feminino",i.ma.ʒi.na.ɾˈi.jə
i·ma·gi·na·ri·a·men·te,advérbio,i.ma.ʒi.na.ɾja.mˈẽj.tʃi
"i·ma·gi·ná·ri· o","nome masculino",i.ma.ʒi.nˈa.ɾjʊ
"i·ma·gi·ná·ri· o",adjetivo,i.ma.ʒi.nˈa.ɾjʊ
i·ma·gi·na·ti·va,"nome feminino",i.ma.ʒi.na.tʃˈi.və
i·ma·gi·na·ti·vo,adjetivo,i.ma.ʒi.na.tʃˈi.vʊ
i·ma·gi·ná·vel,adjetivo,i.ma.ʒi.nˈa.vew
i·ma·gi·no·sa·men·te,advérbio,i.ma.ʒi.nɔ.za.mˈẽj.tʃi
i·ma·gi·no·so,adjetivo,i.ma.ʒi.nˈo.zʊ
i·ma·gi·o·lo·gi·a,"nome feminino",i.ma.ʒi.o.lo.ʒˈi.jə
i·ma·gi·o·ló·gi·co,adjetivo,i.ma.ʒi.o.lˈɔ.ʒi.kʊ
i·ma·gis·mo,"nome masculino",i.ma.ʒˈiz.mʊ
i·ma·gis·ta,adjetivo,i.ma.ʒˈis.tə
i·ma·gis·ta,"nome masculino",i.ma.ʒˈis.tə
i·ma·gis·ta,"nome feminino",i.ma.ʒˈis.tə
i·ma·gís·ti·ca,"nome feminino",i.ma.ʒˈis.tʃi.kə
i·ma·gís·ti·co,adjetivo,i.ma.ʒˈis.tʃi.kʊ
i·ma·go,"nome masculino",i.mˈa.gʊ
í·man,"nome masculino",ˈi.mə̃n
i·ma·na·do,adjetivo,i.ma.nˈa.dʊ
i·ma·nar,verbo,i.ma.nˈa
"i·ma·nên·ci· a","nome feminino",i.ma.nˈẽj.sjə
i·ma·nen·te,adjetivo,i.ma.nˈẽj.tʃi
i·ma·te·ri·al,adjetivo,i.ma.te.ɾjˈaw
i·ma·te·ri·a·li·da·de,"nome feminino",i.ma.te.ɾja.li.dˈa.dʒi
i·ma·te·ri·al·men·te,advérbio,i.ma.te.ɾjaw.mˈẽj.tʃi
i·ma·tu·ri·da·de,"nome feminino",i.ma.tu.ɾi.dˈa.dʒi
i·ma·tu·ro,adjetivo,i.ma.tˈu.ɾʊ
im·ba·ti·bi·li·da·de,"nome feminino",ĩ.ba.tʃi.bi.li.dˈa.dʒi
im·ba·tí·vel,adjetivo,ĩ.ba.tʃˈi.vew
im·be·bí·vel,adjetivo,ĩ.be.bˈi.ew
im·be·cil,"nome masculino",ĩ.be.sˈiw
im·be·cil,adjetivo,ĩ.be.sˈiw
im·be·cil,"nome feminino",ĩ.be.sˈiw
im·be·ci·li·da·de,"nome feminino",ĩ.be.si.li.dˈa.dʒi
im·be·ci·li·za·ção,"nome feminino",ĩ.be.si.li.za.sˈə̃w
im·be·cil·men·te,advérbio,ĩ.be.siw.mˈẽj.tʃi
im·ber·be,adjetivo,ĩ.bˈɛɾ.bi
im·ber·be,"nome masculino",ĩ.bˈɛɾ.bi
