ma·gen·ta,"nome masculino",ma.ʒˈẽj.tə
ma·gi·a,"nome feminino",ma.ʒˈi.jə
ma·gi·ar,"nome masculino",ma.ʒjˈaɾ
ma·gi·ar,adjetivo,ma.ʒjˈaɾ
ma·gi·ar,"nome feminino",ma.ʒjˈaɾ
má·gi·ca,"nome feminino",mˈa.ʒi.kə
ma·gi·ca·men·te,advérbio,ma.ʒi.ka.mˈẽj.tʃi
ma·gi·car,verbo,ma.ʒi.kˈa
má·gi·co,"nome masculino",mˈa.ʒi.kʊ
má·gi·co,adjetivo,mˈa.ʒi.kʊ
ma·gís·ter,"nome masculino",ma.ʒˈis.tɛɾ
"ma·gis·té·ri· o","nome masculino",ma.ʒis.tˈɛ.ɾjʊ
ma·gis·tra·da,"nome feminino",ma.ʒis.tɾˈa.də
ma·gis·tra·do,"nome masculino",ma.ʒis.tɾˈa.dʊ
ma·gis·tral,adjetivo,ma.ʒis.tɾˈaw
ma·gis·tral,"nome masculino",ma.ʒis.tɾˈaw
ma·gis·tra·li·da·de,"nome feminino",ma.ʒis.tɾa.li.dˈa.dʒi
ma·gis·tral·men·te,advérbio,ma.ʒis.tɾaw.mˈẽj.tʃi
ma·gis·tra·tu·ra,"nome feminino",ma.ʒis.tɾa.tˈu.ɾə
mag·ma,"nome masculino",mˈa.gə.mə
mag·má·ti·co,adjetivo,ma.gə.mˈa.tʃi.kʊ
mag·na·ni·ma·men·te,advérbio,ma.gə.na.ni.ma.mˈẽj.tʃi
mag·na·ni·mi·da·de,"nome feminino",ma.gə.na.ni.mi.dˈa.dʒi
mag·nâ·ni·mo,adjetivo,ma.gə.nˈə.ni.mʊ
mag·na·ta,"nome masculino",ma.gə.nˈa.tə
mag·na·ta,"nome feminino",ma.gə.nˈa.tə
mag·na·te,"nome masculino","ma.gə.nˈa.tʃi ou ma.gə.nˈa.tʃi"
"mag·né·si· o","nome masculino",ma.gi.nˈɛ.zju
mag·ne·si·te,"nome feminino",ma.gi.ne.zˈi.tʃi
mag·ne·te,"nome masculino",ma.gi.nˈɛ.tʃi
mag·ne·ti·ca·men·te,advérbio,ma.gi.ne.tʃi.ka.mˈẽj.tʃi
mag·né·ti·co,adjetivo,ma.gi.nˈɛ.tʃi.kʊ
mag·ne·tis·mo,"nome masculino",ma.gi.ne.tʃˈiz.mʊ
mag·ne·ti·za·ção,"nome feminino",ma.gi.ne.tʃi.za.sˈə̃w
