to·ei·ra,"nome feminino",twˈej.ɾə
to·fu,"nome masculino",tɔ.fˈu
to·ga,"nome feminino",tˈɔ.gə
to·ga·do,adjetivo,to.gˈa.dʊ
to·ga·do,"nome masculino",to.gˈa.dʊ
to·gar,verbo,to.gˈa
to·go·lês,"nome masculino",to.go.lˈes
to·go·lês,adjetivo,to.go.lˈes
to·go·le·sa,"nome feminino",to.go.lˈe.zə
toi·ça,"nome feminino",tˈoj.sə
"toi· let· te","nome feminino",
toi·ra·da,"nome feminino",toj.ɾˈa.də
toi·rão,"nome masculino",toj.ɾˈə̃w
toi·ro,"nome masculino",tˈoj.ɾʊ
to·jal,"nome masculino",to.ʒˈaw
to·jei·ra,"nome feminino",to.ʒˈej.ɾə
to·jei·ro,"nome masculino",to.ʒˈej.ɾʊ
to·jo,"nome masculino",tˈo.ʒʊ
to·la,"nome feminino",tˈɔ.lə
to·la·men·te,advérbio,to.la.mˈẽj.tʃi
to·lar,"nome masculino",to.lˈaɾ
tol·da,"nome feminino",tˈow.də
tol·da·do,adjetivo,tow.dˈa.dʊ
tol·dar,verbo,tow.dˈa
tol·de,"nome masculino",tˈɔw.dʒi
tol·do,"nome masculino",tˈow.dʊ
to·le·da·no,"nome masculino",to.le.dˈə.nʊ
to·le·da·no,adjetivo,to.le.dˈə.nʊ
to·le·do,"nome masculino",to.lˈe.dʊ
to·lei·ma,"nome feminino",to.lˈɛj.mə
to·le·ra·bi·li·da·de,"nome feminino",to.le.ɾa.bi.li.dˈa.dʒi
to·le·ra·da,"nome feminino",to.le.ɾˈa.də
to·le·ra·da·men·te,advérbio,to.le.ɾa.da.mˈẽj.tʃi
to·le·ra·do,adjetivo,to.le.ɾˈa.dʊ
to·le·ra·do,"nome masculino",to.le.ɾˈa.dʊ
"to·le·rân·ci· a","nome feminino",to.le.ɾˈə̃.sjə
to·le·ran·te,adjetivo,to.le.ɾˈə̃.tʃi
to·le·rar,verbo,to.le.ɾˈa
to·le·rá·vel,adjetivo,to.le.ɾˈa.vew
to·le·ra·vel·men·te,advérbio,to.le.ɾa.vew.mˈẽj.tʃi
to·le·ta,"nome feminino",to.lˈe.tə
to·lher,verbo,to.ʎˈe
to·lhi·do,adjetivo,to.ʎˈi.dʊ
to·li·ce,"nome feminino",to.lˈi.si
to·li·nha,"nome feminino",to.lˈi.ɲə
to·lo,"nome masculino",tˈɔ.lʊ
to·lo,adjetivo,tˈo.lʊ
tols·toi·a·no,adjetivo,toɫs.tɔj.ˈə.nʊ
tol·te·ca,"nome masculino","tɔw.tˈɛ.kə ou tɔw.tˈɛ.kə"
tol·te·ca,adjetivo,tɔw.tˈɛ.kə
to·lu,"nome masculino",to.lˈu
to·lu·e·no,"nome masculino",to.lwˈe.nʊ
tom,"nome masculino",tˈõ
to·ma,"nome feminino","tˈɔ.mə ou tˈɔ.mə"
to·ma,interjeição,tˈɔ.mə
to·ma·da,"nome feminino",to.mˈa.də
to·ma·di·a,"nome feminino",to.ma.dʒˈi.jə
to·ma·do,adjetivo,to.mˈa.dʊ
to·ma·do,"nome masculino",to.mˈa.dʊ
to·ma·dor,"nome masculino",to.ma.dˈoɾ
to·ma·dor,adjetivo,to.ma.dˈoɾ
to·ma·do·ra,"nome feminino",to.ma.dˈo.ɾə
to·mar,verbo,to.mˈa
to·ma·ren·se,"nome masculino","to.ma.ɾˈẽj.si ou to.ma.ɾˈẽj.si"
to·ma·ren·se,adjetivo,to.ma.ɾˈẽj.si
to·ma·res,"nome masculino",to.mˈa.ɾis
to·ma·ta,"nome feminino",to.mˈa.tə
to·ma·ta·da,"nome feminino",to.ma.tˈa.də
to·ma·te,"nome masculino",to.mˈa.tʃi
to·ma·tei·ro,"nome masculino",to.ma.tˈej.ɾʊ
tom·ba,"nome feminino",tˈõ.bə
tom·ba·da,"nome feminino",tõ.bˈa.də
tom·ba·di·lho,"nome masculino",tõ.ba.dʒˈi.ʎʊ
tom·bar,verbo,tõ.bˈa
tom·bo,"nome masculino",tˈõ.bʊ
tôm·bo·la,"nome feminino",tˈõ.bo.lə
tom·bo·lar,verbo,tõ.bo.lˈa
to·men·to·so,adjetivo,to.mẽ.tˈo.zʊ
to·mi·lho,"nome masculino",to.mˈi.ʎʊ
to·mis·mo,"nome masculino",to.mˈiz.mʊ
to·mis·ta,"nome masculino",to.mˈis.tə
to·mis·ta,adjetivo,to.mˈis.tə
to·mis·ta,"nome feminino",to.mˈis.tə
to·mo,"nome masculino",tˈɔ.mʊ
to·mo·gra·fi·a,"nome feminino",to.mo.gɾa.fˈi.jə
to·na,"nome feminino",tˈo.nə
to·nal,adjetivo,to.nˈaw
to·na·li·da·de,"nome feminino",to.na.li.dˈa.dʒi
to·nal·men·te,advérbio,to.naw.mˈẽj.tʃi
to·nan·te,adjetivo,to.nˈə̃.tʃi
to·nan·te,"nome masculino",to.nˈə̃.tʃi
to·nar,verbo,to.nˈa
ton·de·len·se,adjetivo,tõ.de.lˈẽj.si
ton·de·len·se,"nome masculino","tõ.de.lˈẽj.si ou tõ.de.lˈẽj.si"
to·ne,"nome masculino",tˈo.ni
to·nel,"nome masculino",to.nˈɛw
to·ne·la·da,"nome feminino",to.ne.lˈa.də
to·ne·la·gem,"nome feminino",to.ne.lˈa.ʒeɲ
to·ner,"nome masculino",
ton·ga,"nome feminino",tˈõ.gə
ton·ga,adjetivo,tˈõ.gə
ton·ga,"nome masculino",tˈõ.gə
to·ni·a,"nome feminino",to.nˈi.jə
tó·ni·ca,"nome feminino",tˈɔ.ni.kə
to·ni·ca·men·te,advérbio,tɔ.ni.ka.mˈẽj.tʃi
to·ni·ci·da·de,"nome feminino",to.ni.si.dˈa.dʒi
tó·ni·co,adjetivo,tˈɔ.ni.kʊ
tó·ni·co,"nome masculino",tˈɔ.ni.kʊ
to·ni·fi·ca·ção,"nome feminino",to.ni.fi.ka.sˈə̃w
to·ni·fi·ca·dor,"nome masculino",to.ni.fi.ka.dˈoɾ
to·ni·fi·ca·dor,adjetivo,to.ni.fi.ka.dˈoɾ
to·ni·fi·can·te,adjetivo,to.ni.fi.kˈə̃.tʃi
to·ni·fi·can·te,"nome masculino",to.ni.fi.kˈə̃.tʃi
to·ni·fi·car,verbo,to.ni.fi.kˈa
to·ni·nha,"nome feminino",to.nˈi.ɲə
to·ni·nho,"nome masculino",to.nˈi.ɲʊ
to·ni·tru·an·te,adjetivo,to.ni.tɾwˈə̃.tʃi
to·no,"nome masculino",tˈo.nʊ
ton·quim,"nome masculino","tõ.kˈiɲ ou tõ.kˈiɲ"
ton·quim,adjetivo,tõ.kˈiɲ
ton·su·ra,"nome feminino",tõ.sˈu.ɾə
ton·su·rar,verbo,tõ.su.ɾˈa
ton·ta,"nome feminino",tˈõ.tə
ton·ta·ri·a,"nome feminino",tõ.ta.ɾˈi.jə
ton·ti·ce,"nome feminino",tõ.tʃˈi.si
ton·to,"nome masculino",tˈõ.tʊ
ton·to,adjetivo,tˈõ.tʊ
ton·tu·ra,"nome feminino",tõ.tˈu.ɾə
tó·nus,"nome masculino",tˈɔ.nʊs
top,"nome masculino",
to·pa,"nome feminino",tˈɔ.pə
to·pa·da,"nome feminino",to.pˈa.də
to·par,verbo,to.pˈa
to·paz,"nome masculino",to.pˈas
"to·pá·zi· o","nome masculino",to.pˈa.zjʊ
to·pe,"nome masculino",tˈɔ.pi
to·pe·tar,verbo,to.pe.tˈa
to·pe·te,"nome masculino",to.pˈɛ.tʃi
tó·pi·ca,"nome feminino",tˈɔ.pi.kə
tó·pi·co,adjetivo,tˈɔ.pi.kʊ
tó·pi·co,"nome masculino",tˈɔ.pi.kʊ
"to· pless",adjetivo,
to·pless,"nome masculino",
to·po,"nome masculino",tˈo.pʊ
to·po·gra·fi·a,"nome feminino",to.po.gɾa.fˈi.jə
to·po·gra·fi·ca·men·te,advérbio,to.po.gɾa.fi.ka.mˈẽj.tʃi
to·po·grá·fi·co,adjetivo,to.po.gɾˈa.fi.kʊ
to·pó·gra·fo,"nome masculino",to.pˈɔ.gɾa.fʊ
to·po·lo·gi·a,"nome feminino",to.po.lo.ʒˈi.jə
to·po·ló·gi·co,adjetivo,to.po.lˈɔ.ʒi.kʊ
"to·po·ní·mi· a","nome feminino",to.po.nˈi.mjə
to·po·ni·mi·ca·men·te,advérbio,to.po.ni.mi.ka.mˈẽj.tʃi
to·po·ní·mi·co,adjetivo,to.po.nˈi.mi.kʊ
to·pó·ni·mo,"nome masculino",to.pˈɔ.ni.mʊ
to·que,"nome masculino",tˈɔ.ki
to·ra,"nome feminino",tˈɔ.ɾə
to·rá·ci·co,adjetivo,tɔ.ɾˈa.si.kʊ
to·ral,"nome masculino",to.ɾˈaw
to·ran·ja,"nome feminino",to.ɾˈə̃.ʒə
to·rar,verbo,to.ɾˈa
tó·rax,"nome masculino",tˈɔ.ɾaks
tor·ça,"nome feminino",tˈɔɾ.sə
tor·ção,"nome feminino",toɾ.sˈə̃w
tor·caz,adjetivo,toɾ.kˈas
tor·caz,"nome masculino","toɾ.kˈas ou toɾ.kˈas"
tor·ce·dor,adjetivo,toɾ.se.dˈoɾ
tor·ce·dor,"nome masculino",toɾ.se.dˈoɾ
tor·ce·do·ra,"nome feminino",toɾ.se.dˈo.ɾə
tor·cer,verbo,toɾ.sˈe
tor·ci·co·lar,verbo,toɾ.si.ko.lˈa
tor·ci·co·lo,"nome masculino",toɾ.si.kˈɔ.lʊ
tor·ci·da,"nome feminino",toɾ.sˈi.də
tor·ci·da·men·te,advérbio,toɾ.si.da.mˈẽj.tʃi
tor·ci·do,"nome masculino",toɾ.sˈi.dʊ
tor·ci·do,adjetivo,toɾ.sˈi.dʊ
"tor·ci·o·ná·ri· a","nome feminino",toɾ.si.o.nˈa.ɾjə
"tor·ci·o·ná·ri· o",adjetivo,toɾ.si.o.nˈa.ɾjʊ
"tor·ci·o·ná·ri· o","nome masculino",toɾ.si.o.nˈa.ɾjʊ
tor·ço,"nome masculino",tˈoɾ.sʊ
tor·da,"nome feminino",tˈoɾ.də
tor·do,"nome masculino",tˈoɾ.dʊ
tor·ga,"nome feminino",tˈɔɾ.gə
tor·gal,"nome masculino",toɾ.gˈaw
tor·gui·a·no,adjetivo,toɾ.gjˈə.nʊ
"tó·ri· o","nome masculino",tˈɔ.ɾjʊ
tor·men·ta,"nome feminino",toɾ.mˈẽj.tə
tor·men·to,"nome masculino",toɾ.mˈẽj.tʊ
tor·men·to·sa·men·te,advérbio,toɾ.mẽ.tɔ.za.mˈẽj.tʃi
tor·men·to·so,adjetivo,toɾ.mẽ.tˈo.zʊ
tor·na,"nome feminino",tˈɔr.nə
tor·na-vi·a·gem,adjetivo,tˌɔr.nə.vjˈa.ʒeɲ
tor·na-vi·a·gem,"nome feminino","tˌɔr.nə.vjˈa.ʒeɲ ou tˌɔr.nə.vjˈa.ʒeɲ"
tor·na·da,"nome feminino",tor.nˈa.də
tor·na·do,"nome masculino",tor.nˈa.dʊ
tor·nar,verbo,tor.nˈa
tor·ne·a·do,"nome masculino",tor.ni.ˈa.dʊ
tor·ne·a·do,adjetivo,tor.ni.ˈa.dʊ
tor·ne·a·men·to,"nome masculino",tor.ni.a.mˈẽj.tʊ
tor·ne·ar,verbo,tor.ni.ˈa
tor·nei·o,"nome masculino",tor.nˈej.jʊ
tor·nei·ra,adjetivo,tor.nˈej.ɾə
tor·nei·ra,"nome feminino",tor.nˈej.ɾə
tor·nei·ro,"nome masculino",tor.nˈej.ɾʊ
tor·ne·ja,"nome feminino",tor.nˈe.ʒə
tor·ne·jar,verbo,tor.ne.ʒˈa
tor·ni·que·te,"nome masculino",tor.ni.kˈe.tʃi
tor·no,"nome masculino",tˈor.nʊ
tor·no·ze·lo,"nome masculino",tor.no.zˈe.lʊ
to·ro,"nome masculino",tˈɔ.ɾʊ
to·roi·dal,adjetivo,to.ɾɔj.dˈaw
tor·pe,adjetivo,tˈɔɾ.pi
tor·pe·de·ar,verbo,toɾ.pe.dʒi.ˈa
tor·pe·dei·ro,adjetivo,toɾ.pe.dˈej.ɾʊ
tor·pe·dei·ro,"nome masculino",toɾ.pe.dˈej.ɾʊ
tor·pe·do,"nome masculino",toɾ.pˈe.dʊ
tor·pe·men·te,advérbio,toɾ.pe.mˈẽj.tʃi
tor·pe·za,"nome feminino",toɾ.pˈe.zə
tor·por,"nome masculino",toɾ.pˈoɾ
tor·que,"nome masculino",tˈɔɾ.ki
tor·quês,"nome feminino",toɾ.kˈes
torr,"nome masculino",
tor·ra,"nome feminino",tˈɔ.xə
tor·ra·da,"nome feminino",to.xˈa.də
tor·ra·dei·ra,"nome feminino",to.xa.dˈej.ɾə
tor·ra·do,adjetivo,to.xˈa.dʊ
tor·ra·do,"nome masculino",to.xˈa.dʊ
tor·rão,"nome masculino",to.xˈə̃w
tor·rar,verbo,to.xˈa
tor·re,"nome feminino",tˈo.xi
tor·re·ão,"nome masculino",to.xe.ˈə̃w
tor·re·fac·ção,"nome feminino",to.xe.fa.kə.sˈə̃w
tor·rei·ra,"nome feminino",to.xˈej.ɾə
tor·re·ja·na,"nome feminino",to.xe.ʒˈə.nə
tor·re·ja·no,"nome masculino",to.xe.ʒˈə.nʊ
tor·re·ja·no,adjetivo,to.xe.ʒˈə.nʊ
tor·ren·ci·al,adjetivo,to.xẽ.sjˈaw
tor·ren·ci·al·men·te,advérbio,to.xẽ.sjaw.mˈẽj.tʃi
tor·ren·te,"nome feminino",to.xˈẽj.tʃi
tor·res·mo,"nome masculino",to.xˈez.mʊ
tor·re·ta,"nome feminino",to.xˈe.tə
tór·ri·do,adjetivo,tˈɔ.xi.dʊ
tor·ri·en·se,"nome masculino","to.xi.ˈẽj.si ou to.xi.ˈẽj.si"
tor·ri·en·se,adjetivo,to.xi.ˈẽj.si
tor·ri·nha,"nome feminino",to.xˈi.ɲə
tor·so,adjetivo,tˈoɾ.sʊ
tor·so,"nome masculino",tˈoɾ.sʊ
tor·ta,"nome feminino",tˈɔɾ.tə
tor·ta·men·te,advérbio,tɔɾ.ta.mˈẽj.tʃi
tor·ti·lha,"nome feminino",toɾ.tʃˈi.ʎə
tor·to,advérbio,tˈoɾ.tʊ
tor·to,"nome masculino",tˈoɾ.tʊ
tor·to,adjetivo,tˈoɾ.tʊ
tor·tu·lho,"nome masculino",toɾ.tˈu.ʎʊ
tor·tu·o·sa·men·te,advérbio,toɾ.tu.o.za.mˈẽj.tʃi
tor·tu·o·si·da·de,"nome feminino",toɾ.tu.o.zi.dˈa.dʒi
tor·tu·o·so,adjetivo,toɾ.tu.ˈo.zʊ
tor·tu·ra,"nome feminino",toɾ.tˈu.ɾə
tor·tu·ra·da,"nome feminino",toɾ.tu.ɾˈa.də
tor·tu·ra·do,"nome masculino",toɾ.tu.ɾˈa.dʊ
tor·tu·ra·do,adjetivo,toɾ.tu.ɾˈa.dʊ
tor·tu·ra·dor,adjetivo,toɾ.tu.ɾa.dˈoɾ
tor·tu·ra·dor,"nome masculino",toɾ.tu.ɾa.dˈoɾ
tor·tu·ran·te,adjetivo,toɾ.tu.ɾˈə̃.tʃi
tor·tu·ran·te·men·te,advérbio,toɾ.tu.ɾə̃.te.mˈẽj.tʃi
tor·tu·rar,verbo,toɾ.tu.ɾˈa
tor·ve·li·nhar,verbo,toɾ.ve.li.ɲˈa
tor·ve·li·nho,"nome masculino",toɾ.ve.lˈi.ɲʊ
to·são,"nome masculino",to.zˈə̃w
to·sar,verbo,to.zˈa
tos·ca,"nome feminino",tˈos.kə
tos·ca·men·te,advérbio,tos.ka.mˈẽj.tʃi
tos·ca·na,"nome feminino",tos.kˈə.nə
tos·ca·no,"nome masculino",tos.kˈə.nʊ
tos·ca·no,adjetivo,tos.kˈə.nʊ
tos·car,verbo,tos.kˈa
tos·co,"nome masculino",tˈos.kʊ
tos·co,adjetivo,tˈos.kʊ
tos·ga,"nome feminino",tˈɔz.gə
to·so,"nome masculino",tˈo.zʊ
tos·qui·a,"nome feminino",tos.kˈi.jə
tos·qui·a·de·la,"nome feminino",tos.kja.dˈɛ.lə
tos·qui·a·do,adjetivo,tos.kjˈa.dʊ
tos·qui·a·dor,"nome masculino",tos.kja.dˈoɾ
tos·qui·a·dor,adjetivo,tos.kja.dˈoɾ
tos·qui·ar,verbo,tos.kjˈa
tos·se,"nome feminino",tˈɔ.si
tos·si·car,verbo,to.si.kˈa
tos·si·de·la,"nome feminino",to.si.dˈɛ.lə
tos·sir,verbo,to.sˈi
tos·ta,"nome feminino",tˈɔs.tə
tos·ta·do,adjetivo,tos.tˈa.dʊ
tos·tão,"nome masculino",tos.tˈə̃w
tos·tar,verbo,tos.tˈa
tos·te,adjetivo,tˈɔs.tʃi
tos·te,advérbio,tˈɔs.tʃi
tos·te,"nome masculino",tˈɔs.tʃi
tos·te·men·te,advérbio,tɔs.te.mˈẽj.tʃi
to·tal,"nome masculino",to.tˈaw
to·tal,adjetivo,to.tˈaw
to·ta·li·da·de,"nome feminino",to.ta.li.dˈa.dʒi
to·ta·lis·ta,"nome masculino","to.ta.lˈis.tə ou to.ta.lˈis.tə"
to·ta·li·ta·ri·a·men·te,advérbio,to.ta.li.ta.ɾja.mˈẽj.tʃi
"to·ta·li·tá·ri· o",adjetivo,to.ta.li.tˈa.ɾjʊ
to·ta·li·ta·ris·mo,"nome masculino",to.ta.li.ta.ɾˈiz.mʊ
to·ta·li·za·ção,"nome feminino",to.ta.li.za.sˈə̃w
to·ta·li·za·dor,"nome masculino",to.ta.li.za.dˈoɾ
to·ta·li·za·dor,adjetivo,to.ta.li.za.dˈoɾ
to·ta·li·zar,verbo,to.ta.li.zˈa
to·tal·men·te,advérbio,to.taw.mˈẽj.tʃi
to·tem,"nome masculino",tˈɔ.tem
tó·te·me,"nome masculino",tˈɔ.te.mi
to·té·mi·co,adjetivo,to.tˈe.mi.kʊ
to·tó,"nome masculino",tɔ.tˈɔ
to·tó,adjetivo,tɔ.tˈɔ
to·tó,"nome feminino",tɔ.tˈɔ
to·to·bo·la,"nome masculino",tɔ.tɔ.bˈɔ.lə
to·to·lo·to,"nome masculino",tɔ.tɔ.lˈo.tʊ
tou·ça,"nome feminino",tˈo.sə
tou·ca,"nome feminino",tˈo.kə
tou·ca·do,"nome masculino",to.kˈa.dʊ
tou·ca·do,adjetivo,to.kˈa.dʊ
tou·ca·dor,"nome masculino",to.ka.dˈoɾ
tou·ca·dor,adjetivo,to.ka.dˈoɾ
tou·car,verbo,to.kˈa
tou·ci·nhei·ro,"nome masculino",to.si.ɲˈej.ɾʊ
tou·ci·nho,"nome masculino",to.sˈi.ɲʊ
tou·gue,"nome masculino",tˈo.gi
tou·pei·ra,"nome feminino",to.pˈej.ɾə
tou·ra·da,"nome feminino",to.ɾˈa.də
tou·ral,adjetivo,to.ɾˈaw
tou·ral,"nome masculino",to.ɾˈaw
tou·rão,"nome masculino",to.ɾˈə̃w
tou·re·a·dor,"nome masculino",to.ɾi.a.dˈoɾ
tou·re·a·dor,adjetivo,to.ɾi.a.dˈoɾ
tou·re·ar,verbo,to.ɾi.ˈa
tou·rei·o,"nome masculino",to.ɾˈej.jʊ
tou·rei·ra,"nome feminino",to.ɾˈej.ɾə
tou·rei·ro,adjetivo,to.ɾˈej.ɾʊ
tou·rei·ro,"nome masculino",to.ɾˈej.ɾʊ
tou·ri·ga,"nome feminino",to.ɾˈi.gə
tou·ri·nha,"nome feminino",to.ɾˈi.ɲə
"tour· née","nome feminino",
tou·ro,"nome masculino",tˈo.ɾʊ
tou·ti·ço,"nome masculino",to.tʃˈi.sʊ
tou·ti·ne·gra,"nome feminino",to.tʃi.nˈe.gɾə
to·xi·ci·da·de,"nome feminino",to.ki.si.dˈa.dʒi
tó·xi·co,"nome masculino",tˈɔ.ki.si.kʊ
tó·xi·co,adjetivo,tˈɔ.ki.si.kʊ
"to·xi·co·de·pen·dên·ci· a","nome feminino",to.ki.si.ko.de.pẽ.dˈẽj.sjə
to·xi·co·de·pen·den·te,"nome masculino","to.ki.si.ko.de.pẽ.dˈẽj.tʃi ou to.ki.si.ko.de.pẽ.dˈẽj.tʃi"
to·xi·co·de·pen·den·te,adjetivo,to.ki.si.ko.de.pẽ.dˈẽj.tʃi
to·xi·co·lo·gi·a,"nome feminino",to.ki.si.ko.lo.ʒˈi.jə
to·xi·co·ló·gi·co,adjetivo,to.ki.si.ko.lˈɔ.ʒi.kʊ
to·xi·co·lo·gis·ta,"nome masculino",to.ki.si.ko.lo.ʒˈis.tə
to·xi·co·lo·gis·ta,"nome feminino",to.ki.si.ko.lo.ʒˈis.tə
to·xi·có·lo·go,"nome masculino",to.ki.si.kˈɔ.lo.gʊ
to·xi·có·ma·na,"nome feminino",to.ki.si.kˈɔ.ma.nə
to·xi·co·ma·ni·a,"nome feminino",to.ki.si.kɔ.ma.nˈi.jə
to·xi·có·ma·no,"nome masculino",to.ki.si.kˈɔ.ma.nʊ
to·xi·có·ma·no,adjetivo,to.ki.si.kˈɔ.ma.nʊ
to·xi·da·de,"nome feminino",to.ki.si.dˈa.dʒi
to·xi·na,"nome feminino",to.ki.sˈi.nə
to·xo·plas·mo·se,"nome feminino",tɔ.kə.sɔ.plaz.mˈɔ.zi
tra·ba·lha·da·men·te,advérbio,tɾa.ba.ʎa.da.mˈẽj.tʃi
tra·ba·lha·dei·ra,"nome feminino",tɾa.ba.ʎa.dˈej.ɾə
tra·ba·lha·do,adjetivo,tɾa.ba.ʎˈa.dʊ
tra·ba·lha·dor,"nome masculino",tɾa.ba.ʎa.dˈoɾ
tra·ba·lha·dor,adjetivo,tɾa.ba.ʎa.dˈoɾ
tra·ba·lha·do·ra,"nome feminino",tɾa.ba.ʎa.dˈo.ɾə
tra·ba·lhão,"nome masculino",tɾa.ba.ʎˈə̃w
tra·ba·lhar,verbo,tɾa.ba.ʎˈa
tra·ba·lhei·ra,"nome feminino",tɾa.ba.ʎˈej.ɾə
tra·ba·lhis·mo,"nome masculino",tɾa.ba.ʎˈiz.mʊ
tra·ba·lhis·ta,adjetivo,tɾa.ba.ʎˈis.tə
tra·ba·lhis·ta,"nome masculino",tɾa.ba.ʎˈis.tə
tra·ba·lhis·ta,"nome feminino",tɾa.ba.ʎˈis.tə
tra·ba·lho,"nome masculino",tɾa.bˈa.ʎʊ
tra·ba·lho·sa·men·te,advérbio,tɾa.ba.ʎɔ.za.mˈẽj.tʃi
tra·ba·lho·so,adjetivo,tɾa.ba.ʎˈo.zʊ
tra·bu·car,verbo,tɾa.bu.kˈa
tra·bu·co,"nome masculino",tɾa.bˈu.kʊ
tra·bu·lar,verbo,tɾa.bu.lˈa
tra·bu·lo,"nome masculino",tɾa.bˈu.lʊ
tra·ça,adjetivo,tɾˈa.sə
tra·ça,"nome feminino",tɾˈa.sə
tra·ça·do,adjetivo,tɾa.sˈa.dʊ
tra·ça·do,"nome masculino",tɾa.sˈa.dʊ
tra·ção,"nome masculino","tɾa.sˈə̃w ou se.lˈɛ.tʊ"
tra·çar,verbo,tɾa.sˈa
tra·ça·ri·a,"nome feminino",tɾa.sa.ɾˈi.jə
tra·ce·ja·do,"nome masculino",tɾa.se.ʒˈa.dʊ
tra·ce·ja·do,adjetivo,tɾa.se.ʒˈa.dʊ
tra·ce·jar,verbo,tɾa.se.ʒˈa
"trá·ci· o",adjetivo,tɾˈa.sjʊ
tra·ço,"nome masculino",tɾˈa.sʊ
tra·co·ma,"nome masculino",tɾa.kˈo.mə
tra·di·ção,"nome feminino",tɾa.dʒi.sˈə̃w
tra·di·ci·o·nal,adjetivo,tɾa.dʒi.si.o.nˈaw
tra·di·ci·o·na·lis·mo,"nome masculino",tɾa.dʒi.si.o.na.lˈiz.mʊ
tra·di·ci·o·na·lis·ta,"nome feminino",tɾa.dʒi.si.o.na.lˈis.tə
tra·di·ci·o·na·lis·ta,adjetivo,tɾa.dʒi.si.o.na.lˈis.tə
tra·di·ci·o·na·lis·ta,"nome masculino",tɾa.dʒi.si.o.na.lˈis.tə
tra·di·ci·o·nal·men·te,advérbio,tɾa.dʒi.si.o.naw.mˈẽj.tʃi
tra·do,"nome masculino",tɾˈa.dʊ
tra·du·ção,"nome feminino",tɾa.du.sˈə̃w
tra·du·tor,"nome masculino",tɾa.du.tˈoɾ
tra·du·tor,adjetivo,tɾa.du.tˈoɾ
tra·du·to·ra,"nome feminino",tɾa.du.tˈo.ɾə
tra·du·zi·bi·li·da·de,"nome feminino",tɾa.du.zi.bi.li.dˈa.dʒi
tra·du·zir,verbo,tɾa.du.zˈi
tra·du·zí·vel,adjetivo,tɾa.du.zˈi.vew
tra·fe·gar,verbo,tɾa.fe.gˈa
trá·fe·go,"nome masculino",tɾˈa.fe.gʊ
"tra·fi·cân·ci· a","nome feminino",tɾa.fi.kˈə̃.sjə
tra·fi·can·te,"nome feminino",tɾa.fi.kˈə̃.tʃi
tra·fi·can·te,adjetivo,tɾa.fi.kˈə̃.tʃi
tra·fi·can·te,"nome masculino",tɾa.fi.kˈə̃.tʃi
tra·fi·car,verbo,tɾa.fi.kˈa
trá·fi·co,"nome masculino",tɾˈa.fi.kʊ
tra·fu·lha,"nome feminino","tɾa.fˈu.ʎə ou tɾa.fˈu.ʎə"
tra·fu·lha,adjetivo,tɾa.fˈu.ʎə
tra·fu·lhi·ce,"nome feminino",tɾa.fu.ʎˈi.si
tra·ga·da,"nome feminino",tɾa.gˈa.də
tra·gar,verbo,tɾa.gˈa
"tra·gé·di· a","nome feminino",tɾa.ʒˈɛ.dʒjə
tra·ge·di·ar,verbo,tɾa.ʒe.dʒjˈa
tra·ge·di·ó·gra·fo,"nome masculino",tɾa.ʒe.dʒi.ˈɔ.gɾa.fʊ
trá·gi·ca,"nome feminino",tɾˈa.ʒi.kə
tra·gi·ca·men·te,advérbio,tɾa.ʒi.ka.mˈẽj.tʃi
trá·gi·co,"nome masculino",tɾˈa.ʒi.kʊ
trá·gi·co,adjetivo,tɾˈa.ʒi.kʊ
trá·gi·co-ma·rí·ti·mo,adjetivo,tɾˌa.ʒi.ko.ma.ɾˈi.tʃi.mʊ
"tra·gi·co·mé·di· a","nome feminino",tɾa.ʒi.ko.mˈɛ.dʒjə
tra·gi·co·mi·ca·men·te,advérbio,tɾa.ʒi.kɔ.mi.ka.mˈẽj.tʃi
tra·gi·có·mi·co,adjetivo,tɾa.ʒi.kˈɔ.mi.kʊ
tra·go,"nome masculino",tɾˈa.gʊ
trai·ção,"nome feminino",tɾaj.sˈə̃w
trai·ço·ei·ra·men·te,advérbio,tɾaj.swej.ɾa.mˈẽj.tʃi
trai·ço·ei·ro,adjetivo,tɾaj.swˈej.ɾʊ
tra·í·do,adjetivo,tɾa.ˈi.dʊ
trai·dor,"nome masculino",tɾaj.dˈoɾ
trai·dor,adjetivo,tɾaj.dˈoɾ
trai·do·ra,"nome feminino",tɾaj.dˈo.ɾə
"trai· ler","nome masculino",
trai·nei·ra,"nome feminino",tɾaj.nˈej.ɾə
tra·ir,verbo,tɾa.ˈi
tra·í·ra,"nome feminino",tɾa.ˈi.ɾə
tra·ja·do,adjetivo,tɾa.ʒˈa.dʊ
tra·ja·du·ra,"nome feminino",tɾa.ʒa.dˈu.ɾə
tra·jar,"nome masculino",tɾa.ʒˈaɾ
tra·jar,verbo,tɾa.ʒˈa
tra·je,"nome masculino",tɾˈa.ʒi
tra·je·to,"nome masculino",tɾa.ʒˈɛ.tʊ
"tra·je·tó·ri· a","nome feminino",tɾa.ʒe.tˈɔ.ɾjə
tra·jo,"nome masculino",tɾˈa.ʒʊ
tra·lha,"nome feminino",tɾˈa.ʎə
tra·lhão,"nome masculino",tɾa.ʎˈə̃w
tra·lhar,verbo,tɾa.ʎˈa
tra·ma,"nome masculino",tɾˈə.mə
tra·ma,"nome feminino",tɾˈə.mə
tra·ma·do,adjetivo,tɾa.mˈa.dʊ
